Clase,lat,lng
SU,-34.592488,-58.413119
SU,-34.577363,-58.413033
SU,-34.613850,-58.413018
SU,-34.613970,-58.412975
SU,-34.602767,-58.412930
SU,-34.615683,-58.412856
SU,-34.620754,-58.412854
SU,-34.626543,-58.412774
SU,-34.627693,-58.412737
DI,-34.591417,-58.412633
SU,-34.618104,-58.412570
SU,-34.618104,-58.412570
SU,-34.615348,-58.412562
SU,-34.627679,-58.412541
SU,-34.587312,-58.412525
SU,-34.587312,-58.412525
SU,-34.587312,-58.412525
SU,-34.587312,-58.412525
SU,-34.587312,-58.412525
SU,-34.587312,-58.412525
OF,-34.599215,-58.412519
SU,-34.629810,-58.412465
SU,-34.596904,-58.412387
SU,-34.623519,-58.412339
OF,-34.625082,-58.412333
SU,-34.596907,-58.412327
SU,-34.648499,-58.412183
SU,-34.648499,-58.412183
SU,-34.640106,-58.412131
SU,-34.631558,-58.412124
SU,-34.648782,-58.412115
DI,-34.591873,-58.412110
SU,-34.634823,-58.412028
SU,-34.634823,-58.412028
DI,-34.591926,-58.412020
SU,-34.615315,-58.412009
SU,-34.627354,-58.412004
SU,-34.625842,-58.411971
SU,-34.625842,-58.411971
SU,-34.627587,-58.411955
SU,-34.626542,-58.411873
SU,-34.627627,-58.411816
OP,-34.627627,-58.411816
SU,-34.630876,-58.411792
SU,-34.650772,-58.411790
DI,-34.592477,-58.411751
SU,-34.606517,-58.411714
SU,-34.606517,-58.411714
SU,-34.606517,-58.411714
SU,-34.609904,-58.411706
SU,-34.609904,-58.411706
SU,-34.609904,-58.411706
SU,-34.609904,-58.411706
SU,-34.609904,-58.411706
SU,-34.609904,-58.411706
SU,-34.631938,-58.411669
SU,-34.631986,-58.411664
SU,-34.616584,-58.411661
SU,-34.616584,-58.411661
SU,-34.631041,-58.411655
SU,-34.616671,-58.411532
SU,-34.631716,-58.411513
SU,-34.623788,-58.411491
DI,-34.592077,-58.411441
SU,-34.627588,-58.411271
SU,-34.627588,-58.411271
SU,-34.588226,-58.411160
SU,-34.617810,-58.411122
SU,-34.557754,-58.411081
SU,-34.557754,-58.411081
SU,-34.579011,-58.411080
DI,-34.579011,-58.411080
DI,-34.591557,-58.411033
OF,-34.627465,-58.410948
SU,-34.581637,-58.410939
SU,-34.628389,-58.410908
SU,-34.610404,-58.410901
SU,-34.624471,-58.410760
SU,-34.624471,-58.410760
SU,-34.655526,-58.410511
DI,-34.607935,-58.410451
SU,-34.592591,-58.410445
SU,-34.605201,-58.410353
DI,-34.590620,-58.410299
SU,-34.595457,-58.410234
SU,-34.595457,-58.410234
SU,-34.596999,-58.410020
SU,-34.569697,-58.410000
SU,-34.597000,-58.409925
SU,-34.614874,-58.409785
SU,-34.610319,-58.409717
SU,-34.610319,-58.409717
SU,-34.607868,-58.409698
SU,-34.633099,-58.409655
SU,-34.598173,-58.409541
DI,-34.657520,-58.409404
SU,-34.629679,-58.409402
DI,-34.592126,-58.409267
SU,-34.580711,-58.408917
SU,-34.581797,-58.408864
SU,-34.603025,-58.408543
SU,-34.633287,-58.408408
SU,-34.633287,-58.408408
DI,-34.629814,-58.408395
SU,-34.605757,-58.408335
SU,-34.605757,-58.408335
SU,-34.615948,-58.408246
SU,-34.615948,-58.408246
SU,-34.629586,-58.408242
SU,-34.652205,-58.408166
SU,-34.624593,-58.408094
SU,-34.596441,-58.407939
SU,-34.596441,-58.407939
SU,-34.619576,-58.407855
SU,-34.619576,-58.407855
DI,-34.619576,-58.407855
SU,-34.593351,-58.407792
SU,-34.593351,-58.407792
DI,-34.592233,-58.407721
DI,-34.585245,-58.407407
SU,-34.623792,-58.407100
SU,-34.601704,-58.407022
SU,-34.644065,-58.407020
SU,-34.644065,-58.407020
SU,-34.613753,-58.407001
SU,-34.614986,-58.407000
SU,-34.624452,-58.406927
SU,-34.624452,-58.406927
SU,-34.616535,-58.406832
SU,-34.616535,-58.406832
SU,-34.606641,-58.406822
SU,-34.628115,-58.406804
SU,-34.636104,-58.406798
SU,-34.636104,-58.406798
SU,-34.636104,-58.406798
SU,-34.616773,-58.406774
SU,-34.627365,-58.406693
SU,-34.632799,-58.406630
SU,-34.628807,-58.406619
SU,-34.628019,-58.406618
DI,-34.593882,-58.406606
SU,-34.595414,-58.406472
SU,-34.620144,-58.406341
SU,-34.620144,-58.406341
SU,-34.620144,-58.406341
SU,-34.649611,-58.406321
SU,-34.590939,-58.406273
RE,-34.650749,-58.406248
SU,-34.631314,-58.406223
SU,-34.612491,-58.406130
SU,-34.655559,-58.406056
OF,-34.627137,-58.406036
SU,-34.607459,-58.406004
SU,-34.623633,-58.405947
SU,-34.629146,-58.405930
SU,-34.623778,-58.405927
SU,-34.612402,-58.405864
RE,-34.651562,-58.405844
SU,-34.629057,-58.405757
SU,-34.601008,-58.405752
RE,-34.652107,-58.405750
SU,-34.625185,-58.405739
DI,-34.585400,-58.405731
SU,-34.625274,-58.405727
SU,-34.625274,-58.405727
DI,-34.587309,-58.405714
SU,-34.588479,-58.405701
SU,-34.587219,-58.405610
SU,-34.600347,-58.405438
SU,-34.627685,-58.405400
SU,-34.627685,-58.405400
SU,-34.583570,-58.405352
SU,-34.636973,-58.405268
SU,-34.655023,-58.405220
SU,-34.618929,-58.405156
SU,-34.618929,-58.405156
SU,-34.606526,-58.405132
DI,-34.613663,-58.405104
SU,-34.624046,-58.405014
SU,-34.650297,-58.404833
SU,-34.615486,-58.404766
SU,-34.606429,-58.404764
SU,-34.597950,-58.404572
SU,-34.601195,-58.404496
SU,-34.578406,-58.404492
SU,-34.578406,-58.404492
SU,-34.578406,-58.404492
SU,-34.578406,-58.404492
SU,-34.590955,-58.404371
SU,-34.590955,-58.404371
SU,-34.593841,-58.404309
SU,-34.578339,-58.404238
SU,-34.607620,-58.404216
SU,-34.623391,-58.404207
SU,-34.624097,-58.404072
SU,-34.579413,-58.404065
SU,-34.579413,-58.404065
SU,-34.594842,-58.404039
SU,-34.594842,-58.404039
DI,-34.630291,-58.403965
SU,-34.626787,-58.403790
SU,-34.590108,-58.403684
SU,-34.590108,-58.403684
DI,-34.590108,-58.403684
SU,-34.618959,-58.403671
SU,-34.628381,-58.403588
SU,-34.613403,-58.403457
DI,-34.611069,-58.403401
SU,-34.619595,-58.403386
SU,-34.629026,-58.403291
SU,-34.604659,-58.403272
SU,-34.631172,-58.403226
SU,-34.624916,-58.403199
SU,-34.624916,-58.403199
SU,-34.613092,-58.403115
SU,-34.603447,-58.403108
SU,-34.600957,-58.403081
SU,-34.646052,-58.402902
SU,-34.578591,-58.402814
SU,-34.578591,-58.402814
SU,-34.588873,-58.402718
SU,-34.584212,-58.402676
DI,-34.588276,-58.402645
SU,-34.583311,-58.402514
SU,-34.593052,-58.402513
SU,-34.617876,-58.402490
SU,-34.617876,-58.402490
SU,-34.627647,-58.402484
OF,-34.622980,-58.402463
OF,-34.623109,-58.402433
DI,-34.588099,-58.402405
SU,-34.601582,-58.402384
OF,-34.623506,-58.402342
SU,-34.636262,-58.402239
SU,-34.636262,-58.402239
SU,-34.596135,-58.402196
SU,-34.626535,-58.402192
DI,-34.597712,-58.402192
DI,-34.623506,-58.402130
DI,-34.597688,-58.402019
SU,-34.608449,-58.401962
SU,-34.628693,-58.401912
SU,-34.628693,-58.401912
SU,-34.638881,-58.401889
SU,-34.638881,-58.401889
SU,-34.589125,-58.401601
DI,-34.589010,-58.401460
DI,-34.589010,-58.401460
SU,-34.611019,-58.401453
SU,-34.639719,-58.401326
SU,-34.639719,-58.401326
SU,-34.596394,-58.401314
DI,-34.589748,-58.401218
SU,-34.596429,-58.401201
SU,-34.596429,-58.401201
SU,-34.623275,-58.401137
SU,-34.601114,-58.401087
DI,-34.588680,-58.401055
DI,-34.588680,-58.401055
SU,-34.588519,-58.401027
SU,-34.628587,-58.401018
SU,-34.619110,-58.401000
SU,-34.599586,-58.400931
SU,-34.617574,-58.400839
DI,-34.594170,-58.400825
SU,-34.596613,-58.400610
SU,-34.591788,-58.400586
SU,-34.591788,-58.400586
SU,-34.608846,-58.400585
SU,-34.608846,-58.400585
SU,-34.593407,-58.400511
OF,-34.622700,-58.400483
SU,-34.588184,-58.400432
DI,-34.604577,-58.400261
SU,-34.589793,-58.400161
SU,-34.628490,-58.400108
SU,-34.606071,-58.399991
SU,-34.638025,-58.399898
SU,-34.591756,-58.399807
SU,-34.600702,-58.399796
SU,-34.600702,-58.399796
SU,-34.600702,-58.399796
SU,-34.588913,-58.399665
SU,-34.588913,-58.399665
SU,-34.621402,-58.399661
DI,-34.587456,-58.399656
SU,-34.596949,-58.399555
DI,-34.612022,-58.399499
SU,-34.591266,-58.399496
SU,-34.605407,-58.399452
SU,-34.630234,-58.399365
SU,-34.605821,-58.399320
SU,-34.616057,-58.399121
DI,-34.614370,-58.398954
SU,-34.619386,-58.398943
SU,-34.619386,-58.398943
SU,-34.635933,-58.398647
DI,-34.597056,-58.398534
SU,-34.634560,-58.398469
DI,-34.595314,-58.398441
SU,-34.629018,-58.398435
SU,-34.629018,-58.398435
SU,-34.591910,-58.398423
SU,-34.591910,-58.398423
SU,-34.591910,-58.398423
SU,-34.591910,-58.398423
SU,-34.635760,-58.398406
SU,-34.610795,-58.398404
SU,-34.595499,-58.398362
SU,-34.592592,-58.398288
SU,-34.592592,-58.398288
DI,-34.592592,-58.398288
SU,-34.614863,-58.398164
SU,-34.592737,-58.398068
SU,-34.592737,-58.398068
DI,-34.611949,-58.397960
SU,-34.613117,-58.397932
SU,-34.613117,-58.397932
SU,-34.629401,-58.397845
SU,-34.588770,-58.397533
SU,-34.612666,-58.397469
SU,-34.612666,-58.397469
SU,-34.640458,-58.397207
DI,-34.609484,-58.397173
DI,-34.602451,-58.397050
SU,-34.602842,-58.397018
SU,-34.638489,-58.396912
SU,-34.599643,-58.396900
SU,-34.621283,-58.396885
SU,-34.621362,-58.396860
SU,-34.621362,-58.396860
SU,-34.593124,-58.396769
DI,-34.611845,-58.396557
SU,-34.624324,-58.396491
SU,-34.607586,-58.396481
SU,-34.607586,-58.396481
SU,-34.607586,-58.396481
SU,-34.607586,-58.396481
SU,-34.607614,-58.396479
SU,-34.607614,-58.396479
SU,-34.620626,-58.396384
SU,-34.620626,-58.396384
SU,-34.620626,-58.396384
SU,-34.640760,-58.396322
SU,-34.613925,-58.396187
SU,-34.614583,-58.396087
SU,-34.636492,-58.396071
SU,-34.634219,-58.396056
SU,-34.626795,-58.396039
DI,-34.598797,-58.395920
SU,-34.619021,-58.395912
SU,-34.632170,-58.395842
DI,-34.609374,-58.395633
SU,-34.587515,-58.395569
SU,-34.587515,-58.395569
SU,-34.651528,-58.395428
SU,-34.627314,-58.395392
SU,-34.627314,-58.395392
SU,-34.627314,-58.395392
SU,-34.609470,-58.395145
SU,-34.619587,-58.395142
SU,-34.592822,-58.395027
SU,-34.592822,-58.395027
SU,-34.622863,-58.394961
SU,-34.586559,-58.394813
SU,-34.613423,-58.394748
SU,-34.611533,-58.394735
SU,-34.587035,-58.394671
SU,-34.587035,-58.394671
SU,-34.625962,-58.394585
SU,-34.598296,-58.394568
DI,-34.588483,-58.394466
SU,-34.618835,-58.394453
SU,-34.618835,-58.394453
SU,-34.618835,-58.394453
SU,-34.627389,-58.394378
SU,-34.654105,-58.394303
SU,-34.653658,-58.394153
SU,-34.611691,-58.394139
SU,-34.652756,-58.394080
SU,-34.652756,-58.394080
SU,-34.627513,-58.394075
SU,-34.653715,-58.393601
SU,-34.625454,-58.393491
SU,-34.625468,-58.393489
SU,-34.626541,-58.393429
SU,-34.605766,-58.393353
SU,-34.625882,-58.393344
SU,-34.594961,-58.393315
SU,-34.627167,-58.393286
SU,-34.627292,-58.393272
SU,-34.627292,-58.393272
SU,-34.627292,-58.393272
SU,-34.618665,-58.393256
SU,-34.626663,-58.393253
SU,-34.598465,-58.393175
SU,-34.618732,-58.393158
SU,-34.618732,-58.393158
SU,-34.619794,-58.393146
SU,-34.616845,-58.393139
DI,-34.634814,-58.393124
DI,-34.594698,-58.393081
SU,-34.606837,-58.393060
SU,-34.583168,-58.393035
SU,-34.613990,-58.392924
SU,-34.619244,-58.392872
SU,-34.626475,-58.392822
SU,-34.619237,-58.392787
RE,-34.615721,-58.392746
SU,-34.588995,-58.392719
SU,-34.623890,-58.392697
SU,-34.612764,-58.392621
SU,-34.612764,-58.392621
SU,-34.612764,-58.392621
SU,-34.620237,-58.392455
DI,-34.609143,-58.392437
SU,-34.625243,-58.392406
SU,-34.583291,-58.392373
SU,-34.619122,-58.392256
SU,-34.652931,-58.392162
SU,-34.628148,-58.392049
SU,-34.607594,-58.391962
SU,-34.611281,-58.391909
SU,-34.588500,-58.391884
DI,-34.628442,-58.391874
SU,-34.626355,-58.391791
SU,-34.586917,-58.391773
SU,-34.616015,-58.391765
RE,-34.611234,-58.391713
SU,-34.621021,-58.391687
RE,-34.613729,-58.391618
DI,-34.614434,-58.391595
DI,-34.619767,-58.391544
SU,-34.661160,-58.391461
SU,-34.625388,-58.391215
SU,-34.625264,-58.391214
OF,-34.607971,-58.391191
OF,-34.606683,-58.391080
SU,-34.633974,-58.390893
SU,-34.618196,-58.390819
RE,-34.649039,-58.390804
SU,-34.612635,-58.390778
SU,-34.612635,-58.390778
DI,-34.630229,-58.390715
SU,-34.590530,-58.390668
DI,-34.613664,-58.390661
DI,-34.631337,-58.390581
SU,-34.632152,-58.390484
SU,-34.594256,-58.390451
DI,-34.615846,-58.390436
SU,-34.616075,-58.390425
DI,-34.620185,-58.390320
SU,-34.628211,-58.390311
DI,-34.620232,-58.390236
SU,-34.590133,-58.390225
SU,-34.620343,-58.390223
SU,-34.620343,-58.390223
SU,-34.620343,-58.390223
SU,-34.621102,-58.390128
SU,-34.621102,-58.390128
DI,-34.602993,-58.390078
SU,-34.604348,-58.389990
OF,-34.604348,-58.389990
SU,-34.637473,-58.389986
SU,-34.628197,-58.389966
SU,-34.595386,-58.389945
SU,-34.638702,-58.389896
DI,-34.602981,-58.389838
SU,-34.593030,-58.389639
SU,-34.625888,-58.389628
DI,-34.613597,-58.389603
SU,-34.629026,-58.389298
SU,-34.630011,-58.389235
SU,-34.630011,-58.389235
SU,-34.592665,-58.389172
SU,-34.630803,-58.389144
SU,-34.590761,-58.389109
SU,-34.590761,-58.389109
OF,-34.610256,-58.389077
DI,-34.614182,-58.389013
SU,-34.617153,-58.388993
SU,-34.601797,-58.388941
SU,-34.585636,-58.388935
DI,-34.585636,-58.388935
DI,-34.620209,-58.388876
SU,-34.607756,-58.388871
SU,-34.607756,-58.388871
SU,-34.607756,-58.388871
SU,-34.635175,-58.388858
SU,-34.618072,-58.388826
SU,-34.593976,-58.388731
SU,-34.593976,-58.388731
SU,-34.593976,-58.388731
DI,-34.593976,-58.388731
OF,-34.601705,-58.388575
SU,-34.613687,-58.388505
SU,-34.592017,-58.388487
DI,-34.602881,-58.388484
DI,-34.602881,-58.388484
SU,-34.591909,-58.388351
SU,-34.591909,-58.388351
SU,-34.591352,-58.388246
SU,-34.640904,-58.388110
DI,-34.627234,-58.387963
OF,-34.603399,-58.387887
SU,-34.605222,-58.387857
OF,-34.611241,-58.387814
SU,-34.630921,-58.387810
SU,-34.594622,-58.387795
SU,-34.606270,-58.387794
DI,-34.630146,-58.387731
SU,-34.595826,-58.387682
SU,-34.610077,-58.387449
SU,-34.628748,-58.387354
SU,-34.616745,-58.387306
SU,-34.652901,-58.387289
SU,-34.652901,-58.387289
SU,-34.598110,-58.386938
SU,-34.598110,-58.386938
SU,-34.648102,-58.386926
DI,-34.609496,-58.386732
SU,-34.624846,-58.386551
SU,-34.624846,-58.386551
SU,-34.624846,-58.386551
SU,-34.624846,-58.386551
SU,-34.626102,-58.386485
SU,-34.605381,-58.386423
DI,-34.613374,-58.386412
SU,-34.586812,-58.386270
SU,-34.586812,-58.386270
SU,-34.593216,-58.386090
SU,-34.613767,-58.385995
SU,-34.615405,-58.385955
OF,-34.609360,-58.385901
SU,-34.616996,-58.385844
OF,-34.629405,-58.385672
SU,-34.624796,-58.385669
SU,-34.607582,-58.385346
OF,-34.609301,-58.385044
OF,-34.609301,-58.385044
SU,-34.592362,-58.384985
SU,-34.609875,-58.384610
SU,-34.609875,-58.384610
SU,-34.609875,-58.384610
OF,-34.607531,-58.384468
DI,-34.624187,-58.384437
DI,-34.592988,-58.384414
SU,-34.620150,-58.384404
SU,-34.623470,-58.384397
SU,-34.617253,-58.384324
SU,-34.626495,-58.384317
SU,-34.626915,-58.384311
RE,-34.620956,-58.384308
SU,-34.618882,-58.384299
SU,-34.618786,-58.384296
OF,-34.630685,-58.384180
SU,-34.629739,-58.384160
OF,-34.605096,-58.384092
SU,-34.599254,-58.384071
OF,-34.606237,-58.383993
SU,-34.608582,-58.383868
OF,-34.606582,-58.383531
SU,-34.609786,-58.383303
DI,-34.615357,-58.383251
SU,-34.616267,-58.383025
SU,-34.609769,-58.382978
SU,-34.621967,-58.382920
SU,-34.621967,-58.382920
DI,-34.613128,-58.382901
DI,-34.609221,-58.382739
OF,-34.630987,-58.382717
SU,-34.631279,-58.382703
SU,-34.631279,-58.382703
SU,-34.631426,-58.382696
SU,-34.629168,-58.382688
SU,-34.629968,-58.382650
SU,-34.630765,-58.382613
SU,-34.630765,-58.382613
OF,-34.609722,-58.382126
DI,-34.622111,-58.382114
DI,-34.615281,-58.381980
SU,-34.610485,-58.381926
DI,-34.619717,-58.381881
SU,-34.630143,-58.381828
SU,-34.630143,-58.381828
DI,-34.616460,-58.381770
OF,-34.627876,-58.381658
DI,-34.616081,-58.381642
SU,-34.615321,-58.381503
SU,-34.617029,-58.381486
SU,-34.624439,-58.381373
OF,-34.605499,-58.380819
OF,-34.606712,-58.380758
SU,-34.615837,-58.380402
SU,-34.646036,-58.380394
SU,-34.639708,-58.380370
DI,-34.603689,-58.379995
DI,-34.621563,-58.379988
SU,-34.641244,-58.379968
SU,-34.641244,-58.379968
SU,-34.641244,-58.379968
SU,-34.596223,-58.379956
DI,-34.627891,-58.379677
DI,-34.615237,-58.379635
DI,-34.615237,-58.379635
DI,-34.616419,-58.379520
SU,-34.599044,-58.379515
SU,-34.642485,-58.379485
SU,-34.609544,-58.379468
DI,-34.624558,-58.379451
DI,-34.623699,-58.379090
SU,-34.629315,-58.379054
DI,-34.626757,-58.378657
DI,-34.615190,-58.378616
DI,-34.615182,-58.378498
SU,-34.646037,-58.378457
SU,-34.646406,-58.378452
DI,-34.608922,-58.378409
DI,-34.612820,-58.378388
SU,-34.624646,-58.378314
SU,-34.624646,-58.378314
SU,-34.646286,-58.378199
DI,-34.616358,-58.378182
SU,-34.649187,-58.377808
SU,-34.649187,-58.377808
DI,-34.600076,-58.377797
SU,-34.618577,-58.377740
SU,-34.641956,-58.377728
SU,-34.647373,-58.377705
RE,-34.644572,-58.377660
SU,-34.647953,-58.377589
SU,-34.648510,-58.377366
SU,-34.601123,-58.377186
DI,-34.598915,-58.377186
DI,-34.615088,-58.377181
DI,-34.615084,-58.377085
SU,-34.608671,-58.377079
SU,-34.625280,-58.376923
DI,-34.599286,-58.376867
DI,-34.603496,-58.376845
SU,-34.600269,-58.376831
SU,-34.600269,-58.376831
DI,-34.602985,-58.376714
DI,-34.599937,-58.376542
DI,-34.615056,-58.376534
DI,-34.604616,-58.376402
SU,-34.648837,-58.376196
SU,-34.615328,-58.376064
SU,-34.615328,-58.376064
SU,-34.616528,-58.375998
SU,-34.615142,-58.375994
OF,-34.616768,-58.375984
SU,-34.615677,-58.375967
SU,-34.616104,-58.375946
SU,-34.617907,-58.375925
SU,-34.618772,-58.375887
SU,-34.632034,-58.375843
SU,-34.606944,-58.375843
DI,-34.628858,-58.375635
SU,-34.611491,-58.375531
SU,-34.614974,-58.374924
DI,-34.604574,-58.374911
SU,-34.610900,-58.374789
SU,-34.612914,-58.374646
SU,-34.613721,-58.374597
OF,-34.614014,-58.374582
SU,-34.619174,-58.374293
SU,-34.641863,-58.374111
SU,-34.624805,-58.373953
SU,-34.616090,-58.373921
SU,-34.616090,-58.373921
SU,-34.600908,-58.373704
DI,-34.600908,-58.373704
SU,-34.617286,-58.373702
SU,-34.617286,-58.373702
DI,-34.603138,-58.373701
RE,-34.609099,-58.373660
SU,-34.640465,-58.373611
SU,-34.637860,-58.373465
SU,-34.597401,-58.373453
SU,-34.597401,-58.373453
SU,-34.610148,-58.373400
SU,-34.611295,-58.373353
DI,-34.604460,-58.373340
SU,-34.632347,-58.373288
OF,-34.613908,-58.373280
SU,-34.613591,-58.373223
SU,-34.595337,-58.373204
SU,-34.623219,-58.373177
DI,-34.598629,-58.373170
SU,-34.634086,-58.373123
SU,-34.615870,-58.373103
SU,-34.623212,-58.373095
SU,-34.635182,-58.372977
SU,-34.627922,-58.372873
SU,-34.627922,-58.372873
SU,-34.624229,-58.372637
SU,-34.613642,-58.372630
SU,-34.613642,-58.372630
SU,-34.612427,-58.372619
SU,-34.595353,-58.372573
SU,-34.595353,-58.372573
SU,-34.624233,-58.372566
SU,-34.630472,-58.372354
SU,-34.615995,-58.372323
SU,-34.644997,-58.372226
SU,-34.610051,-58.372027
DI,-34.610108,-58.371939
DI,-34.610167,-58.371925
SU,-34.599644,-58.371888
SU,-34.599644,-58.371888
DI,-34.612373,-58.371725
SU,-34.604322,-58.371602
SU,-34.628197,-58.371549
SU,-34.629278,-58.371549
SU,-34.616680,-58.371477
SU,-34.616680,-58.371477
SU,-34.610141,-58.371476
DI,-34.614829,-58.371390
SU,-34.632326,-58.371278
SU,-34.632334,-58.371277
SU,-34.632334,-58.371277
SU,-34.632334,-58.371277
SU,-34.632334,-58.371277
SU,-34.623918,-58.371178
SU,-34.631742,-58.371014
SU,-34.631742,-58.371014
SU,-34.631742,-58.371014
SU,-34.631742,-58.371014
SU,-34.616600,-58.370968
DI,-34.616600,-58.370968
SU,-34.619420,-58.370871
SU,-34.617272,-58.370740
DI,-34.610741,-58.370658
DI,-34.606472,-58.370476
SU,-34.645149,-58.370374
SU,-34.645149,-58.370374
SU,-34.602147,-58.370155
DI,-34.614810,-58.369836
SU,-34.636063,-58.369800
SU,-34.636488,-58.369288
SU,-34.643954,-58.369126
SU,-34.643954,-58.369126
SU,-34.646725,-58.368348
SU,-34.646725,-58.368348
SU,-34.620963,-58.368264
SU,-34.644655,-58.368260
SU,-34.644655,-58.368260
SU,-34.599015,-58.367837
SU,-34.615156,-58.367557
SU,-34.615156,-58.367557
SU,-34.615156,-58.367557
DI,-34.612261,-58.367237
DI,-34.613346,-58.367112
SU,-34.644460,-58.367014
SU,-34.644460,-58.367014
SU,-34.644460,-58.367014
DI,-34.613409,-58.366992
DI,-34.614677,-58.366965
DI,-34.614578,-58.366881
DI,-34.615726,-58.366849
SU,-34.638675,-58.366023
SU,-34.627239,-58.365724
SU,-34.619005,-58.365576
SU,-34.620317,-58.365448
SU,-34.636640,-58.364577
SU,-34.624761,-58.364123
SU,-34.633460,-58.363677
SU,-34.627070,-58.363244
SU,-34.627225,-58.363011
DI,-34.643785,-58.362028
SU,-34.626180,-58.361605
SU,-34.612760,-58.361478
SU,-34.630075,-58.361340
SU,-34.634736,-58.361145
SU,-34.637137,-58.360772
SU,-34.632726,-58.360154
SU,-34.632726,-58.360154
SU,-34.634782,-58.359990
DI,-34.618955,-58.359546
SU,-34.634327,-58.359073
SU,-34.632134,-58.358495
SU,-34.633810,-58.357586
DI,-34.634682,-58.357549
SU,-34.631806,-58.357397
SU,-34.630042,-58.357256
DI,-34.632531,-58.356908
DI,-34.633245,-58.356551
DI,-34.634103,-58.356086
DI,-34.634199,-58.355960
DI,-34.634030,-58.355769
DI,-34.634947,-58.355614
DI,-34.632887,-58.355279
DI,-34.633629,-58.354892
DI,-34.631606,-58.354596
DI,-34.632600,-58.354571
DI,-34.632600,-58.354571
DI,-34.633637,-58.354529
DI,-34.631429,-58.354153
DI,-34.631370,-58.354006
